city,country,country_norm,lat,lon,crime_index,safety_index,crimeindex_2023,crimeindex_2020,safetyindex_2020,age_0_14,age_15_64,age_65_plus,population,density_per_km2,num_cities_25km,sum_pop_25km,pop_gravity_25km,num_cities_50km,sum_pop_50km,pop_gravity_50km,num_cities_100km,sum_pop_100km,pop_gravity_100km,dist_to_nearest_large_city,pop_of_nearest_large_city,dist_nearest_labeled_city,crime_nearest_labeled_city,safety_nearest_labeled_city,same_country_as_nearest_labeled,avg_crime_k3,avg_safety_k3,avg_crime_k5,avg_safety_k5,avg_crime_k10,avg_safety_k10,wavg_crime_k5,wavg_safety_k5,num_labeled_within_50km,num_labeled_within_100km,num_labeled_within_250km,avg_crime_same_country_k5,avg_safety_same_country_k5,num_same_country_within_250km,log1p_sum_pop_25km,log1p_pop_gravity_25km,log1p_sum_pop_50km,log1p_pop_gravity_50km,log1p_sum_pop_100km,log1p_pop_gravity_100km,log1p_pop_of_nearest_large_city,log1p_num_cities_25km,log1p_num_cities_50km,log1p_num_cities_100km,log1p_num_labeled_within_50km,log1p_num_labeled_within_100km,log1p_num_labeled_within_250km,log1p_num_same_country_within_250km,log1p_dist_to_nearest_large_city,log1p_dist_nearest_labeled_city,sum_pop_50km_country_z,sum_pop_100km_country_z,pop_gravity_50km_country_z,pop_gravity_100km_country_z,dist_to_nearest_large_city_country_z
Vadodara,India,india,22.2973142,73.1942567,31.8,68.2,44.43,43.32,56.68,27.8,66.2,6.0,1359933123.0,414.0,5,2160100.0,4699048.5,20,3068093.0,4699603.5,49,4414587.0,4699919.0,0.6620588898658752,2065771.0,102.2600326538086,32.099998474121094,67.9000015258789,1,38.366668701171875,61.63333511352539,39.400001525878906,60.599998474121094,40.81700134277344,59.18300247192383,36.78084182739258,63.21916580200195,0,0,2,39.400001525878906,60.599998474121094,2,14.585665537826427,15.362870812185673,14.936567079852596,15.362988914203397,15.300425069432485,15.363056045258828,14.541014564391752,1.791759469228055,3.044522437723423,3.912023005428146,0.0,0.0,1.0986122886681098,1.0986122886681098,0.5080571289378134,4.637250395680473,-0.7764023828272849,-0.8460651473796986,-0.29207572910913276,-0.29207631647811405,-0.4766113931134224
Montreal,Canada,canada,45.5031824,-73.5698065,31.8,68.2,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,31,5254485.0,4582898.0,60,6221473.0,4583774.0,86,6811099.0,4583901.5,0.8962568044662476,3675219.0,165.6102752685547,28.299999237060547,71.69999694824219,1,27.200002670288086,72.80000305175781,32.04999923706055,67.94999694824219,35.80500030517578,64.19499206542969,30.20182991027832,69.79817962646484,0,0,2,33.26000213623047,66.74000549316406,2,15.47459274590133,15.337842325282024,15.643517414132592,15.338033452402431,15.73406419224752,15.338061267517002,15.117123552782878,3.4657359027997265,4.110873864173311,4.465908118654584,0.0,0.0,1.0986122886681098,1.0986122886681098,0.6398818400545214,5.11565740411268,0.885369417408808,0.18825221005763626,-0.25095057629119416,-0.2509514459651629,-0.5528832060361323
Izmir,Turkey,turkey,38.4192537,27.128469,31.4,68.6,39.62,39.49,60.51,25.0,66.9,8.0,83154997.0,106.0,12,5461608.0,204690672.0,20,6459574.0,204691536.0,54,8591016.0,204691936.0,1.0078327655792236,2965900.0,257.437744140625,29.100000381469727,70.9000015258789,1,44.16666793823242,55.83333206176758,35.540000915527344,64.45999908447266,39.619998931884766,60.37999725341797,35.69984817504883,64.3001480102539,0,0,0,32.2599983215332,67.74000549316406,0,15.513253992953606,19.137010485353084,15.681074084120878,19.137014706347447,15.966227680433274,19.13701666050547,14.90269142283569,2.5649493574615367,3.044522437723423,4.007333185232471,0.0,0.0,0.0,0.0,0.6970559142870799,5.554654829897129,-0.2371021848752768,-0.4456655542140017,2.039898188141875,2.0398989729636297,-0.04076114449996636
Stuttgart,Germany,germany,48.7784485,9.1800132,31.4,68.6,35.79,34.81,65.19,13.1,65.5,22.0,83149300.0,233.0,53,4060399.0,245457168.0,110,5438933.0,245458320.0,263,9462486.0,245459008.0,0.10557222366333,2787724.0,62.196998596191406,37.5,62.5,1,35.56666564941406,64.43333435058594,37.2599983215332,62.7400016784668,29.140003204345703,70.86000061035156,37.26204299926758,62.73796081542969,0,1,10,33.21999740600586,66.7800064086914,5,15.216792048892414,19.31863302561972,15.50909364374791,19.318637718891875,16.062845802882777,19.318640521807797,14.840736408981819,3.9889840465642745,4.709530201312334,5.575949103146316,0.0,0.6931471805599453,2.3978952727983707,1.791759469228055,0.10036305040102901,4.1462568094585075,0.8517291877281805,0.35000343446499255,-0.32262437510390735,-0.322624398966372,-0.4044793751282096
Islamabad,Pakistan,pakistan,33.6938118,73.0651511,31.2,68.8,42.51,44.08,55.92,34.8,60.7,5.0,218983520.0,272.0,4,3144012.0,51414112.0,10,3425553.0,51414412.0,30,4894203.0,51414720.0,0.1395179480314254,1014825.0,11.420501708984375,49.900001525878906,50.099998474121094,1,55.366668701171875,44.633331298828125,53.86000442504883,46.13999557495117,50.70600128173828,49.29399871826172,50.21297073364258,49.78703308105469,1,1,1,46.93333435058594,53.06666564941406,1,14.961010567382736,17.75542326472184,15.046773768422865,17.755429099678572,15.403562205810333,17.75543509019873,13.830227727191039,1.6094379124341003,2.3978952727983707,3.4339872044851463,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.1306053203750183,2.519348470937806,-0.8242281619645716,-0.8820459976422391,1.4535437488780694,1.4535486017377144,-1.1607203923876879
Adelaide,Australia,australia,-34.9281805,138.5999312,31.1,68.9,43.03,41.36,58.64,19.0,65.5,16.0,25649909.0,3.0,1,1387290.0,235053376.0,3,1401782.0,235053392.0,5,1421058.0,235053392.0,0.0758246108889579,1387290.0,555.1517944335938,53.20000076293945,46.79999923706055,1,50.93333435058594,49.06666564941406,45.540000915527344,54.459999084472656,47.31999969482422,52.68000030517578,46.93780517578125,53.06220245361328,0,0,0,45.540000915527344,54.459999084472656,0,14.142863482626163,19.27532318248713,14.153255555709881,19.275323250556774,14.166912926273602,19.275323250556774,14.142863482626163,0.6931471805599453,1.3862943611198906,1.791759469228055,0.0,0.0,0.0,0.0,0.07308744742091355,6.321041268560917,0.16191505982732793,-0.2747619702110351,-0.22298307903907466,-0.22298309249259524,-0.7304914358825645
Dresden,Germany,germany,51.0493286,13.7381437,31.0,69.0,35.79,34.81,65.19,13.1,65.5,22.0,83149300.0,233.0,15,844332.0,24974726.0,30,1235133.0,24974976.0,110,3142924.0,24975346.0,0.1495784819126129,566222.0,100.37442779541016,41.599998474121094,58.400001525878906,1,36.5,63.500003814697266,34.1400032043457,65.86000061035156,31.15999984741211,68.83999633789062,34.66999053955078,65.33001708984375,0,0,4,35.880001068115234,64.1199951171875,2,13.646302245526837,17.03337495150822,14.026690024182587,17.033384961577546,14.960664452943288,17.033399776296267,13.246743272523346,2.772588722239781,3.4339872044851463,4.709530201312334,0.0,0.0,1.6094379124341003,1.0986122886681098,0.13939533771658885,4.618820867984729,-0.961762586129245,-1.032346122320075,-0.34707640054495253,-0.3470764602844012,-0.403266060081471
Edinburgh,United Kingdom,united kingdom,55.9533456,-3.1883749,30.9,69.1,46.07,43.71,56.29,17.7,63.8,19.0,66435600.0,274.0,16,843979.0,2046015.5,39,1220209.0,2046324.375,85,3099315.0,2046768.625,66.9592514038086,626410.0,66.96862030029297,45.29999923706055,54.70000076293945,1,39.266666412353516,60.733333587646484,46.480003356933594,53.519996643066406,47.519996643066406,52.47999954223633,44.51980209350586,55.48019790649414,0,1,4,46.480003356933594,53.519996643066406,4,13.645884076614859,14.53140528997732,14.014533533044114,14.531556242664081,14.94669199994836,14.531773315564536,13.347761984168656,2.833213344056216,3.6888794541139363,4.454347296253507,0.0,0.6931471805599453,1.6094379124341003,1.6094379124341003,4.2189082814959855,4.219046132495663,-0.6599530016593028,-0.973052650872016,-0.3182057742943292,-0.3182058162892175,0.3706760824701202
Iasi,Romania,romania,47.1615598,27.5837814,30.7,69.3,28.3,27.64,72.36,15.3,66.9,18.0,19405156.0,81.0,7,356789.0,1748157.625,10,386446.0,1748172.125,45,1905808.0,1748393.375,95.99175262451172,639000.0,95.73487854003906,43.900001525878906,56.099998474121094,0,41.29999923706055,58.70000076293945,34.91999816894531,65.08000183105469,37.44200134277344,62.55800247192383,37.67851638793945,62.32147979736328,0,1,2,28.7239990234375,71.2760009765625,1,12.7849026523894,14.374073577647902,12.864750009534255,14.37408187205532,14.460417148311352,14.374208424738942,13.367661298303675,2.0794415416798357,2.3978952727983707,3.828641396489095,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,4.574625950399026,4.5719740255348835,-0.3679910568306046,0.4964432811273157,-0.08310191756401554,-0.0830811548106317,-0.6815417752803209
Bratislava,Slovakia,slovakia,48.1559178,17.1313541,30.6,69.4,30.37,29.22,70.78,15.4,69.6,15.0,5450421.0,111.0,8,678917.0,153090.8125,19,909654.0,153238.8125,70,4335179.0,154182.765625,56.562644958496094,2223236.0,56.56285858154297,26.899999618530273,73.0999984741211,0,29.26666831970215,70.73332977294922,31.07200050354004,68.92799377441406,27.635997772216797,72.36399841308594,29.079330444335938,70.92066192626953,0,1,4,31.07200050354004,68.92799377441406,0,13.428255633415947,11.938793102096893,13.720820685729421,11.939759375242968,15.282273689826093,11.94590045327837,14.614474799949166,2.1972245773362196,2.995732273553991,4.2626798770413155,0.0,0.6931471805599453,1.6094379124341003,0.0,4.052873832292417,4.052877543425751,0.0,0.0,0.0,0.0,0.0
Shanghai,China,china,31.2312707,121.4700152,30.6,69.4,30.14,31.83,68.17,17.7,71.7,11.0,1401812360.0,145.0,5,29685980.0,84029016.0,13,34825976.0,84032584.0,29,46636220.0,84034304.0,0.5356181263923645,24073000.0,688.7745971679688,15.100000381469727,84.9000015258789,0,22.733335494995117,77.26667022705078,25.8799991607666,74.12000274658203,30.89699935913086,69.1030044555664,24.557300567626953,75.44268798828125,0,0,0,29.866666793823242,70.13333129882812,0,17.206185472134305,18.246672737632952,17.365874131795128,18.246715198254037,17.657888071852465,18.246735666295066,16.996601480010032,1.791759469228055,2.6390573296152584,3.4011973816621555,0.0,0.0,0.0,0.0,0.42893298818552045,6.536364873451726,0.4514181907892922,-0.2621328090884569,-0.45734135473301607,-0.45734438148591333,0.3434719149804637
Baku,Azerbaijan,azerbaijan,40.3755885,49.8328009,30.5,69.5,32.02,31.61,68.39,23.3,70.7,6.0,10067108.0,116.0,22,3103914.0,2261329.75,32,3617020.0,2261927.75,39,3839428.0,2261955.75,1.0091736316680908,2300500.0,446.64410400390625,25.899999618530273,74.0999984741211,0,34.56666564941406,65.4333267211914,42.980003356933594,57.02000045776367,44.96999740600586,55.030006408691406,38.72612380981445,61.27387619018555,0,0,0,42.980003356933594,57.02000045776367,0,14.94817477588968,14.631464025391246,15.101161316833887,14.63172843648837,15.160834215590612,14.63174081522784,14.648637483265677,3.1354942159291497,3.4965075614664802,3.6888794541139363,0.0,0.0,0.0,0.0,0.6977235090111441,6.10399850599802,0.0,0.0,0.0,0.0,0.0
Nicosia,Cyprus,cyprus,35.1746503,33.3638783,30.5,69.5,31.28,30.01,69.99,16.8,69.8,13.0,875900.0,149.0,4,390447.0,4840167.0,7,524135.0,4840270.0,16,961671.0,4840377.0,213.78933715820312,1040507.0,62.2038459777832,33.20000076293945,66.80000305175781,1,35.45333480834961,64.54666900634766,40.69200134277344,59.30800247192383,39.00600051879883,60.99399948120117,37.40507125854492,62.594932556152344,0,1,2,33.20000076293945,66.80000305175781,1,12.875050076782914,15.392459988834212,13.169506471612717,15.392481268860873,13.77642871516806,15.392503374816787,13.855219613397514,1.6094379124341003,2.0794415416798357,2.833213344056216,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.369657720612077,4.146365153380126,0.7071067811865476,0.0,0.7071067811865475,0.7071067811865476,-0.7071067811865472
Gdansk,Poland,poland,54.4288032,18.798327,30.5,69.5,30.5,28.5,71.5,14.8,68.4,17.0,38386000.0,123.0,9,1128423.0,5327.142578125,20,1519403.0,5587.048828125,33,1797588.0,5646.45458984375,13.412761688232422,749786.0,206.17185974121094,36.459999084472656,63.540000915527344,0,30.253334045410156,69.74666595458984,34.03200149536133,65.96800231933594,35.64600372314453,64.35400390625,33.912940979003906,66.08706665039062,0,0,1,32.59199905395508,67.40799713134766,0,13.936332526937322,8.580757972020775,14.233828710665932,8.628385458371067,14.401956880564395,8.63896020755618,13.527544445176856,2.302585092994046,3.044522437723423,3.5263605246161616,0.0,0.0,0.6931471805599453,0.0,2.6681140424629457,5.333548689102242,-0.17154692322901996,-0.7875412046433121,-0.4943341058859254,-0.49437308561760807,0.008360264361513202
Kuwait City,Kuwait,kuwait,29.3796532,47.9734174,30.4,69.6,33.42,34.75,65.25,21.1,76.6,2.0,4420110.0,248.0,1,2989000.0,2060650.125,5,3671961.0,2061433.125,9,3907007.0,2061471.875,1.2033724784851074,2989000.0,388.4485778808594,30.290000915527344,69.70999908447266,0,36.75,63.25,30.310001373291016,69.69000244140625,26.64499855041504,73.35499572753906,30.083696365356445,69.91629791259766,0,0,0,30.310001373291016,69.69000244140625,0,14.910449775826072,14.538532570920061,15.116236682085093,14.538912475731305,15.17828242164197,14.538931273147789,14.910449775826072,0.6931471805599453,1.791759469228055,2.302585092994046,0.0,0.0,0.0,0.0,0.7899891313697872,5.964731835750251,0.0,0.0,0.0,0.0,0.0
Freiburg im Breisgau,Germany,germany,47.9960901,7.8494005,30.2,69.8,35.79,34.81,65.19,13.1,65.5,22.0,83149300.0,233.0,11,394658.0,13944177.0,46,1199590.0,13944641.0,185,4598718.0,13945287.0,131.16087341308594,2787724.0,52.477317810058594,21.600000381469727,78.4000015258789,0,26.299997329711914,73.69999694824219,26.819997787475586,73.17999267578125,26.957998275756836,73.0419921875,26.82521629333496,73.17478942871094,0,3,11,33.46000289916992,66.54000091552734,3,12.885777379893621,16.45057263144762,13.997491223328014,16.450605906430216,15.341288344416183,16.45065223139411,14.840736408981819,2.4849066497880004,3.8501476017100584,5.225746673713202,0.0,1.3862943611198906,2.4849066497880004,1.3862943611198906,4.88401991850602,3.979257597835766,-0.9770956034274549,-0.7139037697218473,-0.3482996858378463,-0.348299714998891,3.208901430557015
Burlington,Canada,canada,43.3248924,-79.7966835,30.1,69.9,41.89,39.67,60.33,16.0,67.0,17.0,37961548.0,4.0,6,1302920.0,215875.59375,23,3547122.0,217440.109375,92,14093405.0,220047.265625,9.589082717895508,729560.0,9.826353073120117,55.29999923706055,44.70000076293945,1,41.20000076293945,58.79999923706055,42.659996032714844,57.339996337890625,41.340003967285156,58.659996032714844,44.44706726074219,55.55293655395508,7,13,14,42.659996032714844,57.339996337890625,13,14.08011922495199,12.282462198166371,15.081647410346513,12.289683331354112,16.461217586387086,12.301602190476752,13.500198262366178,1.9459101490553132,3.1780538303479458,4.532599493153256,2.0794415416798357,2.6390573296152584,2.70805020110221,2.6390573296152584,2.359823538099316,2.3819832612847045,0.12274468741880326,1.4815753399810305,-0.2602459913157152,-0.2602415827760859,-0.5202810539403678
Madrid,Spain,spain,40.416782,-3.703507,30.1,69.9,33.32,31.96,68.04,14.7,65.9,19.0,46934632.0,93.0,24,8249102.0,11744140288.0,61,9262378.0,11744140288.0,75,9737342.0,11744139264.0,0.0219969544559717,6211000.0,302.5384521484375,31.799999237060547,68.19999694824219,1,33.900001525878906,66.0999984741211,32.76000213623047,67.24000549316406,36.01000213623047,63.99000930786133,33.110816955566406,66.88917541503906,0,0,0,32.76000213623047,67.24000549316406,0,15.925615025126898,23.18662025433646,16.04147148507335,23.18662025433646,16.091478845796242,23.18662016714404,15.641832632546096,3.2188758248682006,4.127134385045092,4.330733340286331,0.0,0.0,0.0,0.0,0.021758511792700417,5.71550829818582,2.0046131067943294,1.885553177413962,2.6486233493351223,2.648623344523888,-0.5187684054953212
Galway,Ireland,ireland,53.2744122,-9.0490601,29.8,70.2,45.51,45.43,54.57,21.6,64.4,14.0,4921500.0,70.0,1,83456.0,318051.1875,3,117356.0,318072.5,11,257348.0,318098.28125,185.44601440429688,592713.0,73.7269515991211,39.5,60.5,1,42.89999771118164,57.10000228881836,45.23999786376953,54.76000213623047,44.32999801635742,55.67000198364258,43.622127532958984,56.377872467041016,0,1,4,45.19999694824219,54.80000305175781,4,11.332086808136445,12.669970759932692,11.672975850117952,12.670037767130882,12.458188419314657,12.670118818225095,13.29246726821571,0.6931471805599453,1.3862943611198906,2.4849066497880004,0.0,0.6931471805599453,1.6094379124341003,1.6094379124341003,5.228141730179122,4.313840824913213,-0.8116647204930239,-0.9799130195736258,-0.6324679498462552,-0.6324679788129374,0.6260784032444306
Geneva,Switzerland,switzerland,46.2017559,6.1466014,29.7,70.3,21.62,21.6,78.4,14.9,66.7,18.0,8586550.0,208.0,25,599314.0,329150560.0,44,1021121.0,329150912.0,79,1771711.0,329151104.0,112.27373504638672,520774.0,51.55634689331055,26.200000762939453,73.80000305175781,1,45.4666633605957,54.5333366394043,41.23999786376953,58.76000213623047,34.44800567626953,65.552001953125,37.851112365722656,62.148895263671875,0,1,10,20.6560001373291,79.343994140625,5,13.303542615333786,19.612025836266803,13.836412580703755,19.612026905685646,14.387456868721317,19.612027489004532,13.163073365652115,3.258096538021482,3.8066624897703196,4.382026634673881,0.0,0.6931471805599453,2.3978952727983707,1.791759469228055,4.729807323387664,3.961885868208941,-0.2883392960337557,-1.2799156304315624,-0.3190911480838989,-0.31909127797077314,-0.6843962846214872
Lisbon,Portugal,portugal,38.7077507,-9.1365919,29.6,70.4,29.91,29.63,70.37,13.6,64.9,22.0,10276617.0,112.0,45,3230734.0,1883846.625,60,3817268.0,1884400.25,82,4314738.0,1884493.375,0.5435190200805664,548703.0,10.37104320526123,54.599998474121094,45.400001525878906,1,40.83333206176758,59.16666793823242,35.94000244140625,64.05999755859375,38.38999938964844,61.61000442504883,52.28938674926758,47.71061325073242,1,1,1,44.900001525878906,55.10000228881836,1,14.988220223491881,14.4488268523975,15.15504580343857,14.44912068914892,15.277547393995881,14.449170106808248,13.215314412978579,3.828641396489095,4.110873864173311,4.418840607796598,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4340648875796934,2.4310700542362143,0.5773502691896258,-0.5773502691896257,-0.5261403227053969,-0.5261406313575011,-0.6084267618794315
Alicante,Spain,spain,38.3436365,-0.4881708,29.4,70.6,33.32,31.96,68.04,14.7,65.9,19.0,46934632.0,93.0,9,811501.0,1557713.375,33,1541591.0,1558245.375,82,3614099.0,1558629.625,68.78983306884766,672773.0,125.5869140625,31.799999237060547,68.19999694824219,1,38.893333435058594,61.10667037963867,34.7760009765625,65.2239990234375,37.63800048828125,62.36199951171875,34.01388931274414,65.98609161376953,0,0,1,34.215999603271484,65.78400421142578,1,13.606642130505527,14.258730160621607,14.248326206655232,14.25907162834078,15.100353419923053,14.259318189242572,13.419164742423291,2.302585092994046,3.5263605246161616,4.418840607796598,0.0,0.0,0.6931471805599453,0.6931471805599453,4.245488341119732,4.840929139932375,-0.49330455571712056,-0.17443534405896763,-0.37624982523073464,-0.376249787873101,1.6408922605311183
Singapore,Singapore,singapore,1.357107,103.8194992,29.2,70.8,27.96,30.57,69.43,15.0,72.1,13.0,5703600.0,7894.0,4,6858596.0,136076.765625,8,9609042.0,138122.21875,12,10218023.0,138200.671875,6.709587097167969,5983000.0,12.774073600769043,54.900001525878906,45.099998474121094,0,56.10000228881836,43.89999771118164,52.040000915527344,47.959999084472656,51.17499923706055,48.82500076293945,54.75213623046875,45.24785614013672,1,1,1,52.040000915527344,47.959999084472656,0,15.741013459834779,11.82098180736557,16.078215192220775,11.8359014552434,16.139663777666364,11.83646928774615,15.604432839512386,1.6094379124341003,2.1972245773362196,2.5649493574615367,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.042464631947642,2.622788100564673,0.0,0.0,0.0,0.0,0.0
Bursa,Turkey,turkey,40.1825734,29.0675039,29.1,70.9,39.62,39.49,60.51,25.0,66.9,8.0,83154997.0,106.0,6,5323787.0,1667179.25,15,5992206.0,1667773.125,60,29216288.0,1670677.0,1.489052176475525,3101833.0,91.92957305908203,47.5,52.5,1,32.33333206176758,67.66666412353516,34.63999938964844,65.36000061035156,38.410003662109375,61.589996337890625,35.44112777709961,64.55887603759766,0,1,2,32.720001220703125,67.27999877929688,2,15.487695638019867,14.326644284261805,15.605970349643906,14.327000436064498,17.190236954167997,14.32874009002605,14.94750410742468,1.9459101490553132,2.772588722239781,4.110873864173311,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.9119019859923851,4.53184192733812,-0.29364300854132275,1.1717485511363281,-0.4583675905149051,-0.4583429560717041,0.7282483100895804
